"event_date_UTC","network_code","park_code","site_name","station_code","SET_direction","pin_position","SET_offset_mm","pin_length_mm","pin_height_mm","set_type"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","B",7,393,762,264,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","C",7,393,762,230,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","B",1,393,762,210,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","A",7,393,762,265,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","D",7,393,762,282,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","D",4,393,762,274,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","B",4,393,762,190,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","B",7,393,762,183,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","C",1,393,762,266,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","C",4,393,762,272,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","C",7,393,762,265,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",5,545,914,238,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",8,545,914,242,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","A",3,393,762,260,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-1","C",9,393,762,219,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-3","A",9,393,762,248,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-3","D",9,393,762,268,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-3","A",2,393,762,269,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","D",2,393,762,273,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","B",8,393,762,182,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","C",5,393,762,276,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","C",8,393,762,259,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","A",8,393,762,214,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","B",5,393,762,254,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","B",8,393,762,247,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-3","B",8,393,762,248,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","B",5,393,762,182,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","D",8,393,762,275,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",3,545,914,229,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","D",3,393,762,210,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","A",3,393,762,186,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","A",6,393,762,207,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","B",3,393,762,275,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",8,545,914,195,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","D",3,393,762,272,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","D",6,393,762,273,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","A",6,393,762,261,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","C",2,393,762,273,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","D",9,393,762,269,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","B",2,393,762,256,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",5,545,914,278,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",8,545,914,290,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","B",3,393,762,269,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",3,545,914,201,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","C",5,393,762,263,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",6,545,914,189,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","B",5,393,762,270,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","B",8,393,762,282,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",3,545,914,184,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",6,545,914,267,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",3,545,914,270,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",6,545,914,269,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","C",1,393,762,219,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","C",4,393,762,245,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","A",1,393,762,281,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","C",4,393,762,263,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","C",7,393,762,271,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","B",6,393,762,271,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",5,545,914,162,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-1","B",2,393,762,203,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","C",2,393,762,268,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","C",9,393,762,258,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","D",9,393,762,255,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","A",9,393,762,272,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",2,545,914,212,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",9,545,914,244,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",9,545,914,288,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",9,545,914,177,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","B",2,393,762,268,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","B",9,393,762,280,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","D",2,393,762,272,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","D",9,393,762,262,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","A",2,393,762,264,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","B",9,393,762,265,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",2,545,914,271,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","D",1,393,762,270,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","D",4,393,762,271,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","A",1,393,762,264,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","A",4,393,762,253,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","A",7,393,762,265,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",4,545,914,198,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",7,545,914,191,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",7,545,914,191,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","D",7,393,762,269,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","C",1,393,762,280,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","A",4,393,762,276,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-3","D",1,393,762,273,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",1,545,914,201,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",4,545,914,181,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",2,545,914,164,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",2,545,914,196,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",2,545,914,270,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","D",2,393,762,278,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","C",9,393,762,264,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","A",2,393,762,261,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",9,545,914,276,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",5,545,914,194,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",5,545,914,198,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",8,545,914,192,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","C",3,393,762,270,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","C",6,393,762,262,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","D",3,393,762,237,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","D",6,393,762,252,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","A",6,393,762,236,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","C",9,393,762,281,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","D",9,393,762,248,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","A",9,393,762,235,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","D",5,393,762,270,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",6,545,914,237,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","D",5,393,762,261,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","D",8,393,762,258,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","A",5,393,762,259,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","A",8,393,762,263,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","D",8,393,762,268,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","A",8,393,762,279,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","B",8,393,762,262,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","B",5,393,762,260,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",9,545,914,192,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",9,545,914,204,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",2,545,914,192,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",2,545,914,285,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","A",9,393,762,281,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","B",2,393,762,277,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","C",2,393,762,248,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",7,545,914,159,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","B",1,393,762,268,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",1,545,914,186,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",4,545,914,191,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",1,545,914,202,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",4,545,914,275,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",7,545,914,278,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","A",1,393,762,266,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","B",7,393,762,285,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","C",4,393,762,258,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",8,545,914,172,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","D",3,393,762,271,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","D",6,393,762,271,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","A",3,393,762,273,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","A",6,393,762,265,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","B",3,393,762,260,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","B",6,393,762,257,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",3,545,914,166,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",6,545,914,198,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",3,545,914,275,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",6,545,914,291,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","B",5,393,762,274,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","B",8,393,762,283,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","C",5,393,762,250,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",5,545,914,272,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","C",6,393,762,260,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","B",3,393,762,270,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",5,545,914,264,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",8,545,914,279,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",5,545,914,270,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",8,545,914,268,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","B",6,393,762,282,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","C",3,393,762,260,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","C",6,393,762,253,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",1,545,914,199,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",4,545,914,234,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",7,545,914,233,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",1,545,914,271,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",4,545,914,267,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",7,545,914,273,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","C",1,393,762,280,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","C",4,393,762,271,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","C",7,393,762,271,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","D",1,393,762,243,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","D",4,393,762,244,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",6,393,762,162,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",3,393,762,222,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","A",1,393,762,250,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","A",4,393,762,252,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","B",1,393,762,267,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","B",4,393,762,274,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","D",7,393,762,252,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",1,545,914,286,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",7,545,914,276,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","B",4,393,762,269,"shallow"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","B",7,393,762,278,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","D",1,393,762,273,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","D",4,393,762,271,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","D",7,393,762,279,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","A",4,393,762,263,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","A",7,393,762,266,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","C",7,393,762,249,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",9,545,914,280,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",2,545,914,275,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","B",9,393,762,284,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","C",2,393,762,280,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","D",2,393,762,245,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","C",9,393,762,248,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","A",2,393,762,246,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","A",7,393,762,234,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",1,545,914,272,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",4,545,914,276,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",2,393,762,194,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",9,393,762,191,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",9,393,762,193,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",9,393,762,283,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",3,545,914,283,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",6,545,914,267,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","C",5,393,762,264,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","C",8,393,762,276,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","D",5,393,762,246,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","D",8,393,762,249,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","A",5,393,762,249,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","A",8,393,762,230,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",5,393,762,247,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",8,393,762,241,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",5,393,762,265,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",8,393,762,278,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",5,393,762,269,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",8,393,762,269,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",5,393,762,156,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",8,393,762,173,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",5,393,762,273,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",8,393,762,288,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",6,545,914,164,"deep"
2023-04-04,"NCBN","ASIS","Marsh 11","M11-2","C",8,393,762,270,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","A",5,393,762,265,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",3,545,914,275,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",6,393,762,226,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",3,393,762,277,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",9,393,762,270,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",2,393,762,207,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",2,393,762,171,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",2,393,762,270,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",9,393,762,283,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","C",8,393,762,250,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",5,393,762,205,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",5,393,762,196,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",8,393,762,194,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",8,393,762,278,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",1,545,914,273,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",4,545,914,277,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",7,545,914,291,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","B",7,393,762,263,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","B",1,393,762,248,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","B",4,393,762,264,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",4,393,762,209,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",7,393,762,194,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",7,393,762,194,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",1,393,762,197,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",4,393,762,178,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",7,393,762,161,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",1,393,762,281,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",7,393,762,276,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",9,545,914,288,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","B",2,393,762,266,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",2,393,762,213,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",9,393,762,244,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",2,393,762,282,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",8,393,762,189,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-2","C",3,393,762,278,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",8,545,914,280,"shallow"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","A",3,393,762,251,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",3,393,762,184,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",3,393,762,269,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",6,393,762,280,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","B",9,393,762,175,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",9,393,762,279,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",2,393,762,266,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",2,393,762,271,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","B",2,393,762,261,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","B",9,393,762,263,"deep"
2024-06-28,"NCBN","ASIS","Marsh 11","M11-4","C",1,393,762,243,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",1,393,762,266,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",4,393,762,279,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","B",7,393,762,286,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","C",4,393,762,268,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","C",1,393,762,267,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","D",7,393,762,273,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","B",1,545,914,269,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","C",4,545,914,272,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","C",7,545,914,271,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",5,393,762,265,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","C",5,393,762,277,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","B",3,393,762,262,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","B",6,393,762,261,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","C",8,545,914,268,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-4","B",3,393,762,255,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-4","B",6,393,762,260,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","D",9,545,914,268,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","C",2,393,762,266,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","B",2,545,914,262,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","B",9,545,914,260,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-4","B",9,393,762,267,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-4","C",2,393,762,247,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-4","B",2,545,914,259,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",1,393,762,245,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",4,393,762,234,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","C",7,393,762,231,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",4,393,762,269,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","C",7,393,762,273,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","C",7,393,762,269,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-3","B",1,393,762,265,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","D",1,393,762,202,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",1,393,762,183,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-1","A",4,393,762,187,"deep"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",1,393,762,277,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",4,393,762,261,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","A",7,393,762,272,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",1,393,762,271,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-2","D",4,393,762,273,"shallow"
2024-11-14,"NCBN","ASIS","Marsh 11","M11-4","B",5,545,914,253,"deep"
